,err_angle,err_dist,err_predict
1264,0.0318196702,0.0230914953,0.0062071981
1265,0.0332362373,0.0231129489,0.0053764191
1266,0.0231176654,0.0242254207,0.0036102017
1267,0.0525606861,0.0212754083,0.009716767
1268,0.0253794073,0.0236394093,0.0040893716
1269,0.0508984624,0.021451044,0.0090714567
1270,0.0768280172,0.0149133652,0.0111158312
1271,0.0708974183,0.0147024842,0.0063488555
1272,0.0678059216,0.0157034448,0.0065328377
1273,0.026641752,0.0204668162,0.0064802041
1274,0.0171816145,0.0226666185,0.0027818875
1275,0.0130886335,0.0226629687,0.0022078038
1276,0.0172548097,0.0225395328,0.0027924089
1277,0.0174665311,0.0216806591,0.0030561425
1278,0.0252288338,0.0218363896,0.0035612625
1279,0.0676026256,0.0149361118,0.0102530046
1280,0.0313558365,0.01930337,0.006511296
1281,0.0117104869,0.0234021665,0.0045574552
1282,0.0108959501,0.0226556168,0.0017338623
1283,0.0004001943,0.0216482067,0.0009710377
1284,0.0123682791,0.0166926717,0.0052199352
1285,0.0107588214,0.012396864,0.0045162978
1286,0.0174783347,0.0117671441,0.0021150506
1287,0.0122893121,0.0133706835,0.0010445595
1288,0.0085585735,0.0238892339,0.0094319333
1289,0.0051293765,0.0224039502,0.0020095825
1290,0.0064983085,0.0236920679,0.001133636
1291,0.0035002792,0.0233834538,0.0006493612
1292,0.0093216217,0.0245223399,0.0018037927
1293,0.0215050713,0.0239801359,0.0033175167
1294,0.0039181463,0.0254536578,0.0017877387
1295,0.0118881728,0.0145436296,0.0110167013
1296,0.0092802594,0.0134714099,0.0015131449
1297,0.0177109994,0.0148527496,0.0019163299
1298,0.0227892527,0.0162794065,0.0024500405
1299,0.0222751789,0.0144736011,0.0031211231
1300,0.0355301886,0.0140793565,0.0034723277
1301,0.038018081,0.0117834999,0.0042766748
1302,0.0337263286,0.0128027542,0.0027368041
1303,0.0121682893,0.0169879112,0.0038572422
1304,0.0142584215,0.014350032,0.003214309
1305,0.0112657651,0.0136057313,0.0017087333
1306,0.0217294677,0.0136310507,0.0022384734
1307,0.0395039508,0.0130107115,0.0036241963
1308,0.0303739451,0.010966088,0.0036210734
1309,0.044798733,0.0102639618,0.0035919408
1310,0.0288033237,0.0121003647,0.0024567704
1311,0.0282211732,0.0126531461,0.0022411448
1312,0.0257809257,0.0126606597,0.0021021226
1313,0.0212847471,0.0114791188,0.0021164569
1314,0.0280575628,0.0116418083,0.0021059764
1315,0.0213162937,0.0159328283,0.0044265475
1316,0.0173304262,0.0206126363,0.0051969046
1317,0.0136470102,0.02081151,0.0017989461
1318,0.0160690859,0.0201412042,0.00216607
1319,0.0077490591,0.0155081168,0.0046960147
1320,0.0024354535,0.0188940688,0.0032963913
1321,0.0038092283,0.0204234582,0.0014972759
1322,0.0130478692,0.0211817947,0.0018372163
1323,0.0097201247,0.0203366033,0.0014976646
1324,0.0207862602,0.0156114649,0.0052699756
1325,0.0308770686,0.0114864375,0.0048636848
1326,0.0257066648,0.0117762498,0.0019050134
1327,0.0299723488,0.0111482674,0.002250984
1328,0.021331172,0.0146911345,0.003931294
1329,0.0114260862,0.0195647869,0.0050886632
1330,0.0109203702,0.0202987998,0.0015562886
1331,0.0117868058,0.0206477579,0.0015622323
1332,0.0249911902,0.0148764364,0.0063860434
1333,0.0474096447,0.0103658185,0.0057413518
1334,0.0411312018,0.0108888408,0.0028167085
1335,0.044376378,0.0101335208,0.0029717929
1336,0.0354056228,0.0101537651,0.0022434916
1337,0.0462446729,0.0099807953,0.0028868735
1338,0.022947743,0.0200278809,0.0106555864
1339,0.0169011139,0.0194131626,0.0021257728
1340,0.0112182273,0.018236308,0.0017140931
1341,0.0213595442,0.0190525354,0.0026395707
1342,0.0153976051,0.0196415145,0.002006215
1343,0.0216933231,0.0151177379,0.005013783
1344,0.0537636591,0.009084039,0.0071019017
1345,0.0593195347,0.0091208801,0.003326696
1346,0.032642436,0.0106939143,0.0029384904
1347,0.0104570393,0.0106960898,0.0007090476
1348,0.0195224711,0.0140816083,0.0035392318
1349,0.0336263656,0.01423429,0.0029910949
1350,0.0406858441,0.0118580741,0.0039256164
1351,0.0449907394,0.0108959158,0.0032175345
1352,0.0728435227,0.0111710412,0.0049645299
1353,0.0713442395,0.0111450828,0.0048362967
1354,0.0152140164,0.0096825667,0.0010988884
1355,0.0007056358,0.0092304446,0.0007826164
1356,0.0477441387,0.0094641297,0.002821307
1357,0.0449669947,0.0095549677,0.0026672399
1358,0.0284455854,0.0090748521,0.0019129864
1359,0.0110430707,0.0149091718,0.0050575511
1360,0.0019152669,0.0200053056,0.0047712133
1361,0.0026929327,0.0189382369,0.0015110493
1362,0.0055391637,0.0174600839,0.0020294323
1363,0.0079685797,0.0137563623,0.0042220679
1364,0.0046597432,0.0177783438,0.0038520518
1365,0.0021788754,0.0181414388,0.0003639842
1366,0.0026888573,0.017705645,0.0007317287
1367,0.0096824198,0.0171611855,0.0013573592
1368,0.0184733513,0.0101289264,0.0073245191
1369,0.0268286932,0.0110354541,0.0019185332
1370,0.051839037,0.0093436016,0.0039167284
1371,0.0533635645,0.0092403128,0.0030671409
1372,0.0419306069,0.0094963486,0.002481087
1373,0.0409139104,0.0097072997,0.0024966141
1374,0.0346595169,0.0097128058,0.0021091761
1375,0.0306741454,0.009430637,0.001858623
1376,0.0379748528,0.0092741024,0.0022662088
1377,0.0392067494,0.0082810258,0.0023624902
1378,0.0207853885,0.0078273982,0.001154923
1379,0.0351674192,0.0080848982,0.0017769463
1380,0.0265802001,0.0089095814,0.0016349527
1381,0.0059661388,0.010377717,0.0015147716
1382,0.0010747849,0.0102104036,0.0003071907
1383,0.0153156012,0.0087697661,0.0018704109
1384,0.0323356929,0.0094270782,0.0019100416
1385,0.0343614617,0.0092285866,0.0020434431
1386,0.0388217635,0.0103136613,0.0026602444
1387,0.0478149758,0.0094607763,0.003012946
1388,0.019125879,0.0088624071,0.0011716402
1389,0.0254541004,0.0080458877,0.0018023591
1390,0.0289454699,0.0092246052,0.0017713402
1391,0.0089726575,0.0088097065,0.0007397288
1392,0.0015893972,0.0079374775,0.0010102489
1393,0.0015219677,0.0078898788,0.0002215436
1394,0.0032974649,0.0118983484,0.0037932609
1395,0.0028840432,0.0164682091,0.0045294567
1396,0.0170866625,0.0162208126,0.0017820071
1397,0.0167154245,0.0160125238,0.0017050242
1398,0.0204780498,1.6584481479,1.642540367
1399,0.0025728014,0.0185114787,1.6441818703
1400,0.0019683777,0.0174357133,0.001139484
1401,0.0028298935,0.0171628007,0.0004294698
1402,0.0146429849,0.148818379,0.1317008371
1403,0.0075305728,0.0247354844,0.1267115485
1404,0.010885052,0.0245848926,0.0017173898
1405,0.0010247306,0.0371829153,0.0125189276
1406,0.0218787179,0.027274961,0.0110729583
1407,0.0133160565,0.0272287777,0.0022784946
1408,0.0209837936,0.0411271174,0.0146272681
1409,0.0121242378,0.0245413298,0.01651352
1410,0.0248660739,0.0506027428,0.0266871985
1411,0.0133911315,0.0313473421,0.0189618467
1412,0.0165120849,0.0226450024,0.009061905
1413,0.0214007186,0.0214116246,0.0031941299
1414,0.0167856665,0.0149218849,0.006589546
1415,0.001753849,0.0082755485,0.0065799166
1416,0.0585248509,0.0109047308,0.0043561708
1417,0.0661679211,0.0077010971,0.0047894196
1418,0.1049153195,0.0016920363,0.0060118859
1419,0.1979866258,0.0012175579,0.0014975593
1420,0.024463564,0.0019681944,0.001447002
1421,0.0803592247,0.0025041035,0.0012332135
1422,0.0830613342,0.0014307439,0.0013062512
1423,0.3075187842,0.0024896379,0.0031517959
1424,0.0910520562,0.0013910304,0.0018603951
1425,0.1537982481,0.0016110329,0.0013597163
1426,0.0686373306,0.0022618889,0.0014744742
1427,0.0122473492,0.0026317865,0.0005181461
1428,0.0613759441,0.0052214144,0.0024237674
1429,0.0426661335,0.0070526011,0.002710429
1430,0.0493870008,0.0080979581,0.0026384751
1431,0.022663404,0.0082832281,0.0012170745
1432,0.0403460285,0.0097042124,0.0026939472
1433,0.0345436534,0.0103752238,0.0023229482
1434,0.0233878318,0.0125186583,0.0028185268
1435,0.024412025,0.0118812082,0.0019225439
1436,0.0217192514,0.0130628283,0.0021165509
1437,0.0045405063,0.0155044435,0.0022936174
1438,0.0301783754,0.0166478529,0.003252905
1439,0.0016052598,0.017394648,0.000386468
1440,0.0143016013,0.0192028202,0.0024379127
1441,0.0327100094,0.0237969115,0.0063686546
1442,0.0358701842,0.0253345413,0.0057334318
1443,0.0274513876,0.0234289975,0.0045829354
1444,0.0244427905,0.0257299363,0.0044273344
1445,0.0176987805,0.0232103841,0.0038099967
1446,0.0057393846,0.0259037219,0.0024654796
1447,0.0120760638,0.0260880257,0.0019801437
1448,0.0006754759,0.0261926536,0.0001123077
1449,0.0011549795,0.0298107538,0.0036111362
1450,0.0077851519,0.028959988,0.001689311
1451,0.0224136759,0.0285680258,0.0040792135
1452,0.024303186,0.0287921164,0.0043869608
1453,0.0183396613,0.028088216,0.0033579015
1454,0.0077392248,0.0268196991,0.0027397368
1455,0.023231605,0.0279713938,0.0046394364
1456,0.0181337397,0.0242331389,0.0079164114
1457,0.0224024389,0.0195075441,0.0148244383
1458,0.0295991208,0.0187880641,0.0194883434
1459,0.0205082826,0.0147653711,0.0226511257
1460,0.0290630974,0.0132742105,0.0210713055
1461,0.0395483849,0.0108078405,0.0197280915
1462,0.0409088189,0.0092377231,0.0215734176
1463,0.0570462762,0.0096130515,0.0218160681
1464,0.017094825,0.009454477,0.0195209214
1465,0.049872339,0.0081711441,0.022773209
1466,0.0340746915,0.0091190969,0.0211641191
1467,0.0472536588,0.0120505187,0.0139905948
1468,0.0027701733,0.0135625695,0.011831339
1469,0.0334436605,0.0142374607,0.0164599675
1470,0.0327804747,0.0168972353,0.0133669388
1471,0.0325166492,0.0164309543,0.0141109574
1472,0.0069868534,0.0171055047,0.0122615656
1473,0.0488645527,0.0161398872,0.0148593616
1474,0.0463368605,0.0165841321,0.0091337744
1475,0.0453169825,0.0172902555,0.0086357576
1476,0.0505900256,0.0157359037,0.0100316688
1477,0.057527674,0.0152944096,0.0099964631
1478,0.0677959605,0.0154693546,0.0104267057
1479,0.0808924391,0.0147128306,0.011203438
1480,0.0892686669,0.0147031705,0.0115342191
1481,0.0845179683,0.0151733375,0.0108311357
1482,0.0700360258,0.0160536682,0.0093219273
1483,0.0926492069,0.0153812692,0.0126919156
1484,0.0950924661,0.0154920693,0.0113871761
1485,0.0950796364,0.0156885964,0.0109085895
1486,0.0892426557,0.0159871574,0.0105892958
1487,0.101602111,0.015251735,0.0123266338
1488,0.1062002637,0.0155231606,0.0122528409
1489,0.1063987281,0.0152147585,0.0120263804
1490,0.1067070195,0.0149734844,0.0117320271
1491,0.1091462676,0.0149948704,0.01172585
1492,0.0956522051,0.0153028301,0.0105987427
1493,0.1215924731,0.0143975563,0.0138351809
1494,0.1136148363,0.0148596155,0.0112614727
1495,0.1056902314,0.0161038578,0.0110414216
1496,0.1242508076,0.0158724207,0.0138300225
1497,0.0859745319,0.0168227683,0.0092953368
1498,0.0921740644,0.0178993998,0.0119604967
1499,0.0934303508,0.0177362598,0.0116902915
1500,0.0813997055,0.01813143,0.0102050237
1501,0.0769906925,0.0188702698,0.0093656429
1502,0.0758243312,0.0191517874,0.0091305711
1503,0.0678692664,0.0188409997,0.0080203807
1504,0.0557232611,0.0209337915,0.0072258726
1505,0.0590585145,0.0200456778,0.008595566
1506,0.0607648331,0.0193929592,0.008115452
1507,0.0481097236,0.0195899301,0.0060536806
1508,0.0492302925,0.0195314849,0.0062677302
1509,0.0455377764,0.0197453237,0.005654841
1510,0.0414510511,0.0203737404,0.0052565492
1511,0.0415283089,0.0203181131,0.0053998819
1512,0.0405286257,0.0200215145,0.0052173077
1513,0.0368979828,0.0195570986,0.0046857547
1514,0.0243631241,0.0211826105,0.003687894
1515,0.0337911734,0.0198295398,0.0044631467
1516,0.0333013525,0.0188949757,0.0040319965
1517,0.0202156196,0.0207990526,0.00331762
1518,0.011413841,0.0239460823,0.0029392472
1519,0.0153188982,0.02303335,0.0026415507
1520,0.0119941487,0.0207555474,0.0028625196
1521,0.0011011444,0.0209954978,0.0001644956
1522,0.0043121242,0.0218293684,0.0009587432
1523,0.0025981846,0.0270304763,0.0052187044
1524,0.0015149724,0.0308444003,0.003741804
1525,0.0022866002,0.0306914992,0.0004854203
1526,0.0107909488,0.0263797078,0.0047215334
1527,0.0446639128,0.0144926458,0.0130271961
1528,0.0398252235,0.014008954,0.0035214128
1529,0.0384996716,0.0117907622,0.0044918996
1530,0.0356684109,0.0113550308,0.0035816509
1531,0.0229533954,0.0131219011,0.0019043225
1532,0.0215689424,0.0137934099,0.0019794409
1533,0.0157048595,0.0174598066,0.0032956085
1534,0.0112978234,0.0219159497,0.0043242053
1535,0.010795117,0.0211869419,0.001907175
1536,0.0049582096,0.0214857933,0.0007061784
1537,0.0227269665,0.0163514936,0.0064102145
1538,0.0537980308,0.0107903759,0.008142735
1539,0.0161131825,0.0162911566,0.004517473
1540,0.0109556222,0.0239250227,0.0073707791
1541,0.010968003,0.0235441398,0.0017556609
1542,0.0095848492,0.0221804551,0.0020985427
1543,0.006978748,0.0208674926,0.0019089321
1544,0.0095259677,0.0214663147,0.0013318834
1545,0.0221336194,0.0166471448,0.0057262491
1546,0.0458050818,0.0112254607,0.0071440667
1547,0.0587521689,0.0101725694,0.0048174596
1548,0.0345387939,0.0107638087,0.0025349985
1549,0.0236618756,0.0118250179,0.0017774204
1550,0.025153719,0.0109232947,0.0028496905
1551,0.0411437008,0.010583803,0.0035958342
1552,0.0224943194,0.0196080994,0.0081843947
1553,0.0265109901,0.0209972112,0.0036361317
1554,0.0244928814,0.0211553323,0.0032485381
1555,0.0146733051,0.0206748414,0.0020260063
1556,0.0197985047,0.0142669461,0.007025364
1557,0.0204515875,0.0105603565,0.0042121903
1558,0.0240903746,0.0112407763,0.0016998671
1559,0.0155549883,0.0140622058,0.0027171703
1560,0.0131311659,0.0163177854,0.0024164193
1561,0.0166275776,0.013353205,0.0034088116
1562,0.0159268223,0.0140135252,0.0014959027
1563,0.0099844727,0.0179193241,0.0040079319
1564,0.0140104236,0.0132768833,0.0048440069
1565,0.019397023,0.0100893915,0.0034953599
1566,0.0197080783,0.0104822142,0.0013135836
1567,0.0238668339,0.0101951546,0.00157933
1568,0.0081597913,0.0134073264,0.0033335785
1569,0.0193177256,0.0116989874,0.0023234587
1570,0.0211008104,0.0121942542,0.0016803467
1571,0.0144087586,0.0131371451,0.0015118143
1572,0.0106517247,0.0151077115,0.0020567742
1573,0.0122825672,0.0158979762,0.0013415379
1574,0.0147150384,0.0142642682,0.002375892
1575,0.0239938056,0.0135817322,0.0023286752
1576,0.0343978033,0.0111060872,0.0038336149
1577,0.04384593,0.0099528064,0.0032814255
1578,0.0561281504,0.010890144,0.0037700433
1579,0.0544619189,0.0094702321,0.0037676137
1580,0.0605934936,0.0073743248,0.0037057957
1581,0.0543785928,0.008644595,0.0030528862
1582,0.0652127784,0.0107088648,0.0044501968
1583,0.072021384,0.0095562838,0.0045672249
1584,0.0735372639,0.0082158551,0.0041195889
1585,0.0675409829,0.0080423855,0.0034380594
1586,0.0974660304,0.0079251512,0.0050414542
1587,0.0816498111,0.0089124323,0.0044029407
1588,0.0696261138,0.0097487921,0.0042191976
1589,0.0829210447,0.0104976434,0.0055430516
1590,0.0742843153,0.0096205785,0.0049252894
1591,0.0669325115,0.0097427745,0.0042593474
1592,0.0611445816,0.012717182,0.0047863784
1593,0.0524071573,0.0133613925,0.0045527997
1594,0.0606468508,0.0120764784,0.0058833148
1595,0.0667275543,0.0122235707,0.0057880494
1596,0.0492966331,0.0143437429,0.0044639683
1597,0.0611705592,0.0142487464,0.0071240426
1598,0.0424014293,0.0232049025,0.0066017133
1599,0.0379468916,0.0265240656,0.0064408634
1600,0.0556204279,0.023748805,0.0117541186
1601,0.0600523194,0.0229226762,0.0114725951
1602,0.1045648863,0.0141950624,0.0191424975
1603,0.1079932884,0.0145429799,0.0161476437
1604,0.0965621441,0.0166270087,0.0148552028
1605,0.1127990807,0.014844151,0.0177341735
1606,0.1525800242,0.0116616213,0.0206470397
1607,0.0794606111,0.0216470234,0.0111369736
1608,0.0929618913,0.0161796206,0.0171050801
1609,0.1118344762,0.0139139926,0.0182250823
1610,0.1458455217,0.0109143707,0.0218181246
1611,0.1279821772,0.0107988074,0.0197400578
1612,0.1220565513,0.0117927552,0.0190322308
1613,0.1444449949,0.011109356,0.0205252166
1614,0.3385239025,0.0084802573,0.0306748123
1615,0.3343223019,0.0083144832,0.0317596181
1616,0.2370551914,0.0081859646,0.0259668651
1617,0.2049521523,0.0092132509,0.0222852992
1618,0.1782043385,0.0125683251,0.017942454
1619,0.1243342308,0.7292873243,0.7169305296
1620,0.1479187161,0.0130052464,0.6969391457
1621,0.1363620116,0.0114930407,0.0100758246
1622,0.1331620991,0.012139599,0.0104194167
1623,0.1010491856,0.0095009473,0.0097408375
1624,0.1214981712,0.0093698325,0.0172556601
1625,0.0264314824,0.0169044085,0.0044421201
1626,0.12877763,0.0096844185,0.0251082735
1627,0.1612718603,0.0092247331,0.0190157616
1628,0.1992852387,0.0085265163,0.0193429437
1629,0.1959115681,0.0090967542,0.0155436445
1630,0.1797095612,0.0084774564,0.0109206566
1631,0.1421918266,0.0070863997,0.00791846
1632,0.1311089839,0.0066875205,0.0093462718
1633,0.1159482681,0.0087217262,0.0097230242
1634,0.0993080608,0.0101907606,0.0087269577
1635,0.0926309425,0.012755127,0.0083747995
1636,0.0664512353,0.0123941917,0.0068959954
1637,0.0687167823,0.0122657888,0.0075490887
1638,0.0609780776,0.0136669653,0.0057330922
1639,0.0524094112,0.0146296941,0.0055195448
1640,0.0426688572,0.0140075115,0.0056441762
1641,0.050220932,0.0135722489,0.0066302727
1642,0.0571245182,0.0134665385,0.0059232971
1643,0.0570998912,0.0133777018,0.005647922
1644,0.0525905827,0.0143499988,0.0049228342
1645,0.0877752327,0.0129938613,0.0085098502
1646,0.0730606493,0.0121880556,0.005512216
1647,0.0614906497,0.0136218576,0.0052911178
1648,0.0577083941,0.0128939857,0.004623927
1649,0.0373430394,0.014325155,0.0038041379
1650,0.018880263,0.017884096,0.0043515384
1651,0.0199059083,0.0179380233,0.0022408059
1652,0.0138939223,0.0183482078,0.00166769
1653,0.0107641347,0.0202632949,0.002362586
1654,0.0164224551,0.0205685674,0.0021345379
1655,0.0142799721,0.0201131567,0.0019135428
1656,0.0059054746,0.019665131,0.0008938537
1657,0.0051327664,0.0204038248,0.0009059323
1658,0.0065261989,0.0209987771,0.0009265783
1659,0.0122056317,0.0211233361,0.001646019
1660,0.0606428829,0.0113474591,0.0119198551
1661,0.0560122438,0.0115348707,0.0041705423
1662,0.0429443748,0.0124172475,0.003315586
1663,0.0171966439,0.0142691058,0.001853365
1664,0.0059272856,0.0134535547,0.0026089274
1665,0.0298177884,0.0114725474,0.0050617223
1666,0.0213441402,0.0189785405,0.0061703926
1667,0.0060131456,0.0231562703,0.004295484
1668,0.0028962533,0.0263804069,0.0031756795
1669,0.0071334743,0.0255091805,0.0015670942
1670,0.0091865173,0.0267159094,0.0018562306
1671,0.0118271594,0.0241553799,0.0033210291
1672,0.011316771,0.0204132119,0.0041657585
1673,0.0151999487,0.021162536,0.0020940236
1674,0.01381165,0.0216822229,0.0019161692
1675,0.0128424667,0.0223959338,0.0018915197
1676,0.0182716091,0.0160390197,0.0067871289
1677,0.0395350908,0.0091477066,0.0075431557
1678,0.0467763908,0.0099827723,0.0029278531
1679,0.0349209956,0.0134425558,0.00444508
1680,0.0346846346,0.011857577,0.0030604957
1681,0.0442561169,0.0107928262,0.0033511428
1682,0.0431632257,0.0107282352,0.0028995535
1683,0.0363197631,0.0124021475,0.003213515
1684,0.0296298737,0.0119579085,0.002284324
1685,0.0284993836,0.0125079216,0.002263319
1686,0.0333805458,0.013703789,0.0030164642
1687,0.0269698146,0.0119057495,0.0026769506
1688,0.0319227681,0.0117143962,0.0023554025
1689,0.0321920957,0.0124016253,0.0025541912
1690,0.0366639666,0.0119933694,0.002795933
1691,0.0318906666,0.011501074,0.0023435797
1692,0.0240954549,0.0103005866,0.0022319871
1693,0.0164824028,0.0112511982,0.0013254367
1694,0.0157555069,0.0118864535,0.0012563252
1695,0.0397372284,0.0118863822,0.0029918583
1696,0.0421100669,0.012644254,0.003352674
1697,0.037896329,0.0122680761,0.0029251194
1698,0.0269152185,0.0110667281,0.0022654149
1699,0.0066347892,0.0098887047,0.0013696508
1700,0.0119139172,0.0103286474,0.0007949109
1701,0.0062978465,0.0116375103,0.0007732407
1702,0.0037959123,0.0119033377,0.0002894697
1703,0.005210558,0.0089610118,0.0032246274
1704,0.01856181,0.0092167293,0.0010985962
1705,0.0222860693,0.0109989075,0.0020765418
1706,0.0092696689,0.0141900518,0.0030268773
1707,0.0167354917,0.0123467315,0.0025209063
1708,0.0202482585,0.010135835,0.0030531819
1709,0.0174785432,0.010181747,0.001177412
1710,0.0007780004,0.012619962,0.0020885194
1711,0.0067306266,0.0115231502,0.001459924
1712,0.003501408,0.0115649837,0.0003147021
1713,0.0072848799,0.0108183298,0.0011992323
1714,0.0215688264,0.0101181108,0.0018346986
1715,0.0207357839,0.0107969769,0.0014756739
1716,0.0036501583,0.0106370501,0.0004000532
1717,0.0105906727,0.0114594291,0.0008133507
1718,0.0103398786,0.0107809456,0.0012804116
1719,0.0036215047,0.0098756186,0.0011909759
1720,0.0203084087,0.0104450701,0.0013329384
1721,0.0208044212,0.0114491297,0.0016137045
1722,0.0045393025,0.0129226529,0.0013102791
1723,0.0081649396,0.0139637003,0.0010173294
1724,0.0187377649,0.011680751,0.0029350054
1725,0.0001160484,0.0133286985,0.0015246252
1726,0.0004054199,0.0096761051,0.0039180425
1727,0.0053715622,0.0106169784,0.0004597022
1728,0.0066755436,0.0118295702,0.0009597083
1729,0.0082261026,0.0104576882,0.0017378915
1730,0.0237763967,0.009058853,0.0022020727
1731,0.0230237533,0.0163696956,0.007108829
1732,0.0230581496,0.0161026922,0.0023666158
1733,0.0051541788,0.0166114221,0.0007449553
1734,0.0010328808,0.0158713384,0.0007451138
1735,0.0031156972,0.0129300586,0.0030099686
1736,0.0158857104,0.0116511313,0.0019634925
1737,0.0228830973,0.0093553209,0.002823022
1738,0.0206110045,0.0087436292,0.0014312598
1739,0.0180920898,0.0084194562,0.0010818341
1740,0.0243772844,0.0084829598,0.0012982426
1741,0.0039177067,0.0081468809,0.0006528583
1742,0.0084990135,0.0117132053,0.003152055
1743,0.0029723888,0.0131172658,0.0010466829
1744,0.0010877773,0.0099851409,0.0032318434
1745,0.0013749381,0.0096446346,0.0005231885
1746,0.0158283566,0.012026361,0.0024313583
1747,0.0131172532,0.015209296,0.0033604324
1748,0.013492579,0.0161009926,0.0015957431
1749,0.0230054436,0.0157264876,0.002343674
1750,0.0246796839,0.015989299,0.0024800202
1751,0.0400049814,0.0087089389,0.0077452416
1752,0.0511014633,0.0088769042,0.0028129566
1753,0.0328284836,0.0090501314,0.001884542
1754,0.0116394518,0.0091018172,0.0006784318
1755,0.0205383733,0.0093175838,0.0012018041
1756,0.0114499161,1.2035930872,1.1942893401
1757,0.0118222313,0.0189577557,1.1802484835
1758,0.0105979378,0.0190025372,0.0013345774
1759,0.0090143745,0.0186821925,0.0013761799
1760,0.0113732792,0.0196650481,0.0014556651
1761,0.0158348833,0.020553303,0.0020498705
1762,0.0224971112,0.0145514093,0.0070369412
1763,0.0341496142,0.0132807752,0.0034644205
1764,0.0213031139,0.0208611187,0.0075395059
1765,0.0261354601,0.0219665393,0.0036806335
1766,0.026061972,0.0206454052,0.0036270329
1767,0.0302799685,0.0212162293,0.0040392932
1768,0.0187931835,0.0235001675,0.0036839459
1769,0.0123996657,0.0224327659,0.0020376939
1770,0.0139135791,0.0131715536,0.0093580582
1771,0.0063416148,0.0119844654,0.0013707851
1772,0.0327029419,0.2588020553,0.2469819465
1773,0.0254568105,0.0153448385,0.2414866967
1774,0.0248465011,0.0157109119,0.0024673035
1775,0.0174403299,0.0172541232,0.0024411305
1776,0.0170280976,0.0165878287,0.0019567684
1777,0.0160084491,0.0145554843,0.0026544963
1778,0.031475379,0.0132486484,0.003040629
1779,0.0262704763,0.0125931292,0.002177068
1780,0.0117768163,0.0133492501,0.0012549213
1781,0.0169219081,0.0170066782,0.0040257792
1782,0.0089489615,0.015883102,0.0014830278
1783,0.0024093997,0.0143090006,0.0017903914
1784,0.0021700016,0.0140791966,0.0009551263
1785,0.0090663095,0.0147986384,0.0008631447
1786,0.0035402912,0.0190524276,0.0039408041
1787,0.0284789901,0.312431509,0.293686222
1788,0.0024221424,0.0479944929,0.2638653286
1789,0.0072820006,0.0215578843,0.0266207637
1790,0.0086641502,0.0208965137,0.0015107624
1791,0.0051688889,0.0439948643,0.0227984083
1792,0.0026660762,0.0399381573,0.0043341084
1793,0.0016748577,0.0468816437,0.0066175257
1794,0.0027173815,0.019299165,0.0277425901
1795,0.0006220181,0.0186246937,0.001045469
1796,0.0024177472,0.0341582537,0.0150916871
1797,0.0068559637,0.0435018248,0.0092342969
1798,0.005214592,0.0320269353,0.0116082409
1799,0.0053886652,0.0225094728,0.0096523061
1800,0.0107504628,0.0361688528,0.0136968215
1801,0.0147626954,0.0330921622,0.0045256852
1802,0.0179810911,0.0238596573,0.0098180003
1803,0.018911405,0.0192688726,0.0051664447
1804,0.0180962465,0.0248601095,0.006219145
1805,0.0664949145,0.0413458795,0.0212200484
1806,0.0037202168,0.025234321,0.0146915308
1807,0.0024262294,0.0155239041,0.0097395592
1808,0.001099447,0.0249566351,0.0093289973
1809,0.0079476673,0.0206982039,0.0044700224
1810,0.0173558344,0.0200851302,0.0023256704
1811,0.0127365881,0.0269302159,0.0071090427
1812,0.011490673,0.0192183331,0.0079151545
1813,0.0175289968,0.0233127802,0.0047020682
1814,0.021249184,0.0252711327,0.0037810559
1815,0.0133487496,0.0265995292,0.0025588999
1816,0.0127250302,0.0274906189,0.0023316689
1817,0.0175794198,0.0244673793,0.0041682035
1818,0.016044446,0.0211342597,0.004087902
1819,0.0111752009,0.0296498072,0.0084690591
1820,0.0051790525,0.027654266,0.0023686982
1821,0.0079193255,0.0315301092,0.0041168891
1822,0.0195767569,0.0252003684,0.007250443
1823,0.0118324378,0.0263538898,0.00226877
1824,0.0168609527,0.0307585743,0.0053618394
1825,0.0175472912,0.0227703461,0.0084640918
1826,0.0108825214,0.0317225238,0.0091608879
1827,0.0140423804,0.0272603982,0.0051343684
1828,0.0048552971,0.0275948996,0.000889671
1829,0.0120619791,0.0306508123,0.003721686
1830,0.010342673,0.029012031,0.0025517157
1831,0.0109621787,0.0282052086,0.0021457094
1832,0.0136034706,0.0298100393,0.0029657842
1833,0.0169725365,0.02931072,0.0031778479
1834,0.0203980763,0.0278780406,0.0039342221
1835,0.0209386047,0.0302431134,0.0044265345
1836,0.019459951,0.0309755869,0.0037834719
1837,0.0218773875,0.0298005438,0.0049991187
1838,0.0256189369,0.0264808218,0.007502541
1839,0.0314888102,0.0249166617,0.0088441393
1840,0.0121752268,0.022643769,0.0119155717
1841,0.0006946594,0.0187515786,0.0187768634
1842,6.48168409914E-05,0.015021168,0.0231207385
1843,0.0045847138,0.0138132859,0.0238928133
1844,0.0140659937,0.010401792,0.0250784198
1845,0.0093320361,0.0081802844,0.0242899181
1846,0.0101907603,0.0075542595,0.0253705426
1847,0.02381814,0.0068055829,0.0262452652
1848,0.0222546744,0.0057438547,0.0269399568
1849,0.0708127516,0.0053482693,0.0292197502
1850,0.1222831065,0.0036555727,0.0279693226
1851,0.1790768548,0.0038001517,0.0287571687
1852,0.1549408346,0.0046467326,0.0251610575
1853,0.1575580267,0.0060262322,0.0236118953
