,err_angle,err_dist,err_predict,grad,y
2624,0.0865685345311,0.000652125951491,0.0040685417276,0.00221811548126,0
2625,0.0835266120307,0.000642625244717,0.00340382231989,0.0021858001521,0
2626,0.0797797068606,0.000846540083173,0.00391193055098,0.002879388038,0
2627,0.0761573362107,0.000419854531916,0.00379178973276,0.00142807663917,0
2628,0.0740249480536,0.000837215458774,0.00322890859082,0.00284767162848,0
2629,0.0736419739546,0.00020991781498,0.00443971936501,0.000714006173402,0
2630,0.0741004742449,0.000632867838665,0.00201748634313,0.00215261169614,0
2631,0.0745775776593,0.00106931027846,0.00494663474664,0.00363710979069,0
2632,0.0748463565238,0.000874157522946,0.00351804144253,0.00297332490798,0
2633,0.129976329031,0.0102296410325,0.00816593863652,0.0347946973894,0
2634,0.0819846363113,0.000817002413036,0.0806074060373,0.00277891977223,0
2635,0.0843359501784,0.000820041007771,0.00514758391214,0.00278925512847,0
2636,0.0859386849684,0.000547720699995,0.00540179853726,0.00186299557821,0
2637,0.0883710806676,0.00135517900232,0.00324149494309,0.00460945238884,0
2638,0.0908258742067,0.000536466651265,0.00566084516798,0.0018247165009,0
2639,0.0913879347926,0.000267096170539,0.0053088940189,0.000908490375983,0
2640,0.302681338152,0.0,0.00244458644146,0.0,0
2641,0.0,0.0,0.0,0.0,0
2642,0.0,0.0,0.0,0.0,0
2643,0.0,0.0,0.0,0.0,0
2644,0.0,0.0,0.0,0.0,0
2645,0.0,0.0,0.0,0.0,0
2646,0.206724408286,0.00828329212194,0.00828329212194,0.0281744629998,0
2647,0.102512555235,0.00107576113596,0.0450003457298,0.00365905148284,0
2648,0.103337602534,0.00107185295876,0.00409268127007,0.00364575836311,0
2649,0.104489162076,0.000804934182851,0.00371363425749,0.00273787137024,0
2650,0.105268781429,0.000804582736492,0.00456845467756,0.00273667597446,0
2651,0.10526133558,0.00107575964418,0.00481418436463,0.00365904640879,0
2652,0.104668923678,0.000541847763315,0.00556150614754,0.00184301960311,0
2653,0.102849128744,0.00162106435972,0.00299112176866,0.00551382435279,0
2654,0.100443083889,0.00161959845191,0.00494258026686,0.00550883827181,0
2655,0.294712892865,0.0,0.00476679418202,0.0,0
2656,0.0,0.0,0.0,0.0,0
2657,0.0,0.0,0.0,0.0,0
2658,0.196472952521,0.00241218797516,0.00241218797516,0.00820472100395,0
2659,0.0979678514161,0.00448009283507,0.0080621515021,0.0152384110037,0
2660,0.102327434172,0.00106521464264,0.0046742304686,0.00362317905661,0
2661,0.104823519017,0.00106631890656,0.00446072961644,0.00362693505633,0
2662,0.106640931869,0.000798955294979,0.00540159222,0.00271753501694,0
2663,0.107746373261,0.000793401586572,0.00458124006728,0.00269864485229,0
2664,0.00982734466528,0.00517951708913,0.0028538709937,0.0176174050651,0
2665,0.0956795071268,0.00192042313825,0.0354400085998,0.00653205149064,0
2666,0.0955587627027,0.000271263864848,0.00586186674568,0.000922666206967,0
2667,0.0954711792809,0.000809271646156,0.0048559964478,0.00275262464679,0
2668,0.287190142074,0.0,0.00406952563475,0.0,0
2669,0.0,0.0,0.0,0.0,0
2670,0.0,0.0,0.0,0.0,0
2671,0.0,0.0,0.0,0.0,0
2672,0.0,0.0,0.0,0.0,0
2673,0.0,0.0,0.0,0.0,0
2674,0.189600050008,0.013490536669,0.013490536669,0.0458861791461,0
